,average_rating,author_id,text_reviews_count,name,ratings_count
22029,3.90,284656,41,David G. Schwartz,289
22030,3.57,1046569,1,albrtw ry snchs,7
22031,4.00,15057984,1,Craig M. Smith,1
22032,4.05,5827236,19,Pyanhabib,106
22033,4.08,5821730,11,Linda Naomi Katz,24
22034,3.94,42464,760,Samad Behrangi,17635
22035,3.27,340271,20,Ruby Scott,281
22036,4.13,7216379,239,Missy Robertson,1604
22037,4.15,6922959,260,Jase Robertson,2169
22038,4.40,226480,2191,Beth Clark,23084
22039,4.62,14052554,42,Julie Ann Greenawalt-Hacker,47
22040,3.47,7415777,217,Amber heart,717
22041,4.00,15455300,1,sasskitten,2
22042,3.62,1137600,1,Bart J. Borsky,8
22043,3.67,15043053,2,Brit Bildoen,6
22044,3.71,13500044,10,Becky L. Crook,31
22045,4.09,6950682,25073,Sawyer Bennett,222729
22046,3.92,4733065,314,Steve  White,12488
22047,4.09,4756135,98,Nikki Van Noy,512
22048,3.82,8958636,10,Paul A. Cagle,139
22049,4.30,6876956,58,Edi Melon,334
22050,3.25,14083604,1,Sybil Canac,4
22051,4.00,14083605,1,Bruno Cabanis,2
22052,3.32,5348467,13,Else Tsoukarake,95
22053,4.16,8276,413,Gaston Bachelard,8292
22054,3.71,4778763,5,my `bd lkrym mHmwd,24
22055,3.81,3124053,51,Gstwn bshlr,237
22056,3.86,7177793,24,Jenny Bowers,79
22057,4.13,9816347,55,Rachel Williams,145
22058,3.85,13848291,7,Nalan Yuce,27
22059,4.19,1159886,3118,Arkady Strugatsky,72656
22060,4.19,7170730,3053,Boris Strugatsky,71457
22061,4.25,10790210,381,Arkadii Strugatskii,18582
22062,4.27,10790211,365,Boris Strugatskii,18042
22063,4.07,342884,4,Nuria Molinero,57
22064,3.56,4674760,553,Kathryn Thomas,5955
22065,3.69,13613,9148,Gabrielle Charbonnet,99373
22066,3.89,131742,1164,Ellen Archer,4589
22067,3.79,10739,4526,Maile Meloy,30901
22068,4.36,6468716,304,Mae Clair,917
22069,4.03,8258268,33,Enid  Blyton,2370
22070,3.88,838499,29,Tina Caspari,2614
22071,3.40,4616903,2766,The Harvard Lampoon,23352
22072,2.17,5601455,10,Frau Meier,75
22073,3.91,1518302,256,Oliver Plaschka,1998
22074,4.17,7754157,210,Gabriel Weinberg,3122
22075,4.17,8202894,213,Justin Mares,3168
22076,3.72,224341,156,Julie M. Fenster,651
22077,4.32,13277862,1056,Osamah M. Al Muslim,8039
22078,4.62,2924634,2,Shawn D. Moon,8
22079,3.71,6950460,19,Leena Darling,284
22080,3.67,10943489,100,Jacey Conrad,690
22081,3.67,10943490,97,Gia Corona,680
22082,3.76,197865,1347,Richard Lloyd Parry,10837
22083,3.59,65978,24,Marilyn Levy,117
22084,4.31,126807,1400,John Bytheway,9953
22085,4.14,7348637,1182,Bryan Cranston,7456
22086,3.69,1851539,51,T.S. Dorsch,1599
22087,3.52,1778982,6,Jackie Fenn,44
22088,3.76,2970621,17,Mark Raskino,145
22089,3.76,1421,25018,Leonard Peikoff,579807
22090,3.94,49177,60369,Shannon Hale,511517
22091,3.32,6524172,7,Karl G Fredriksson,34
22092,3.50,4395945,9,Lilian Fredriksson,115
22093,3.48,3200023,73,Fred Minnick,407
22094,2.93,1981330,1,Jenifer Lord,14
22095,2.80,15582568,1,Nirmal Kumari Mahalanobis,5
22096,3.68,4889328,1567,Manda Collins,8096
22097,4.01,140559,907,Henry Winkler,8484
22098,4.00,74863,1130,Lin Oliver,9859
22099,3.96,2087276,914,Jesse Joshua Watson,7968
22100,3.70,13852006,20,Tom Jacuba,73
22101,3.64,8855412,4,Susan Fealy,25
22102,3.62,680541,121,Hanne-Vibeke Holst,2135
22103,3.69,4726100,72,Caroline Berg,540
22104,3.59,6588966,3,Lauren D. Fraser,22
22105,3.92,3467283,668,Carolien Metaal,5211
22106,3.30,7136147,56,Cynthia Febrina,151
22107,3.49,5716223,14,Francesc Mirailles,80
22108,4.13,7504850,275,Shakuita Johnson,446
22109,4.12,610897,321,Nuala Gardner,2327
22110,4.15,4823512,144,Lila Shaw,416
22111,4.02,4809988,21,Stella Berkley,54
22112,3.85,5283903,67,Kastil Eavenshade,178
22113,3.77,13130238,109,Lynn Burke,321
22114,4.15,4816553,107,R. Brennan,368
22115,3.93,13854379,20,Lolly Tova,27
22116,3.78,4465396,34,A.C. Smyth,172
22117,4.11,2878118,171,John R. Hale,1519
22118,2.78,974309,20,Juan Draghi Lucero,27
22119,3.96,62524,2683,Robin Lee Hatcher,22553
22120,4.00,825875,4,Antoine Albalat,17
22121,3.96,993682,975,Jo Graham,8583
22122,4.00,61707,10641,Linda Sue Park,140050
22123,4.00,97088,5244,Roxanne St. Claire,52753
22124,4.15,103097,407,Charles Santore,2587
22125,4.11,113374,68,Hiroo Onoda,540
22126,4.00,9857499,2,Shane Carley,17
22127,3.87,4308706,5784,Kady Cross,48774
22128,4.21,1952246,21,Gina Loehr,141
22129,2.78,15513567,6,Kissie Chrissie,9
22130,4.24,1467371,32,Angela Hart,1125
22131,3.56,2732427,83,Brenda  Hill,681
22132,4.31,803873,411,Kyell Gold,3679
22133,3.97,5344482,2472,Amy Cross,25465
22134,4.09,598481,21,Larry Loyie,123
22135,4.00,134194,33,Constance Brissenden,222
22136,3.79,5713011,7,Loyie Larry,33
22137,3.53,5156567,32,Nektarios Kalaitzes,232
22138,4.34,1323716,77,Marion Bataille,652
22139,3.71,121759,25,Lisa Bonnice,213
22140,3.12,929236,1,Jean-Baptiste Evette,17
22141,3.76,15302393,7,Erick Walk,38
22142,3.97,1484001,714,Tracy St. John,16187
22143,4.00,17103993,3,Irina Stone,3
22144,5.00,15447852,2,Taylor S Hoch,3
22145,3.50,4761816,20,K. Sean Jennkrist,121
22146,3.65,14050053,63,Kate Bedlow,353
22147,2.17,9800762,2,Andrea Bertozzi,6
22148,3.74,8378127,2346,Kate Andersen Brower,16632
22149,4.06,4201,5107,Laura Wright,47514
22150,4.20,5827646,1,Emma Miles,15
22151,4.15,8077668,542,G.S. Jennsen,4811
22152,3.97,1598076,14379,Sarah MacLean,154710
22153,3.86,42162,293,Maria Gripe,8497
22154,3.96,5235355,3,Bito Aggelopoulou,27
22155,4.00,234694,5,John Francis Marion,10
22156,4.44,484495,94,Denise Weimer,160
22157,3.67,8045053,1,Fogeli,3
22158,5.00,7981842,4,Tammy Davies,6
22159,4.71,4382915,8,Chris Keaton,35
22160,4.03,154886,98,John R. Tunis,848
22161,4.35,16063445,23,Jennifer Vander Klipp,80
22162,3.69,16212360,23,Rhona Davis,78
22163,3.60,2770951,3,Elaine Sherman,5
22164,3.28,863014,5,Felipe Romero,18
22165,3.86,14247030,208,Romulo Fajardo Jr.,1548
22166,3.97,20055,1895,Nicola Scott,21407
22167,3.71,313481,1075,Jeromy Cox,10468
22168,3.70,2772318,316,ACO,2322
22169,3.44,7369639,295,Jason Paz,2407
22170,3.97,47762,967,Carlo Pagulayan,14885
22171,3.69,462373,43,David Yaffe,150
22172,4.12,16632457,46,Joz Maxel,101
22173,4.06,5805097,500,Gregory White Smith,16474
22174,4.06,89509,519,Steven Naifeh,16714
22175,3.64,18525,2184,Gail Godwin,15559
22176,3.92,263981,157,Elizabeth Sims,1089
22177,3.84,63862,9,Charles R. Kesler,76
22178,3.46,6477757,219,Justin Blaney,661
22179,2.96,7770536,2,J.M. Schiele,45
22180,2.96,7770537,2,Vanessa Rasanen,45
22181,2.96,7770538,2,Katrina Umland,45
22182,3.10,7770539,5,Deanna Wiseburn,49
22183,3.50,1181788,8,Rachel Elliott,40
22184,3.27,2936713,5,Pauline Siewart,15
22185,3.00,2845245,1,Kim Su Yeon,1
22186,3.69,2845246,1,Ji-Han Garcia,32
22187,3.50,4541521,241,Rosie Garland,1358
22188,3.95,143466,251,Ferida Wolff,682
22189,4.12,38648,207,Harriet May Savitz,523
22190,3.97,443327,345,Marie Letourneau,629
22191,4.58,5592522,2,Nozomi Tsuji,12
22192,3.51,343659,13,Julia Barnes,98
22193,4.10,15020469,10,Sarah  Barbour,52
22194,3.58,1270729,3,Matthias Keidtel,19
22195,5.00,6904415,5,B. Sting,37
22196,4.14,19768,753,Pamela Samuels Young,4353
22197,4.25,674674,22,Monte Plaisance,71
22198,4.28,3504559,568,Cara Covington,9923
22199,3.98,3092520,478,C.J. Darlington,2991
22200,4.07,6001898,131,Perry Noble,964
22201,3.34,7161265,115,Jim     Williams,560
22202,4.43,6483770,3,Henry Lewis Sanders,7
22203,4.31,4564958,9,Terrie Leigh Relf,54
22204,3.74,183956,6177,Nicci French,73888
22205,3.27,6439799,30,Miranda Simon,153
22206,4.19,368018,190,Anne Bennett,2166
22207,3.66,7795547,1101,Shari Slade,5090
22208,4.11,5217349,510,J.M. Dabney,4016
22209,4.11,7409977,72,Cristina M. Caladia,222
22210,4.16,13030120,7,Alicia Calaza,19
22211,4.25,5438558,48,Ruben Fonseca,130
22212,4.25,7434853,42,Ana Nieto Morillo,159
22213,4.28,8151403,49,Julio M. Freixa,116
22214,3.71,13489453,6,Katty Le Fay,38
22215,4.23,8151404,21,Felipe Orce,57
22216,4.00,5367095,89,Victor Blanco,175
22217,4.13,6485841,38,Eleazar Herrera,109
22218,4.20,10791495,12,Tamara Fernandez Avila,25
22219,3.75,2946325,775,Robert Swartwood,6278
22220,3.62,9801522,6,Justin Eyre,21
22221,3.74,62114,158,Anton Gill,1698
22222,3.28,2886207,6,`ly mwswy grmrwdy,68
22223,4.00,17025269,1,Karatechop,4
22224,4.31,14492645,19,Anca Zaharia,91
22225,4.13,6446631,30,Eirene Manta,95
22226,4.33,14492644,14,Irene Manta,21
22227,4.50,17108852,8,E.C. Fisher,14
22228,4.80,3375159,5,Christos R. Tsiailis,25
22229,3.67,14492646,4,Emir Abu Khalil,15
22230,3.87,4467854,56,C.L. Roberts-Huth,190
22231,3.00,16087328,1,myswn Th lnwbny,1
22232,4.16,548149,58,Robert E. Dunn,106
22233,3.81,7066403,23,Brian Freyermuth,228
22234,3.83,438030,23,Ward Greene,133
22235,4.07,175411,83,Bob Lewis,1090
22236,4.20,2719993,24,Neville Colvin,300
22237,3.78,286843,196,Alex Raymond,1534
22238,4.00,15350089,16,Shakyra Dunn,18
22239,3.90,4380297,63,Guido Nolitta,740
22240,3.90,5308895,118,Gallieno Ferri,1016
22241,3.97,279103,21,Donald Grant,166
22242,2.75,14150512,1,Jessica Strom,4
22243,2.75,14150513,1,Leslie Koxvold,4
22244,2.75,14150514,1,Katelin Strom,4
22245,3.98,3437123,236,Mark Lauren,3260
22246,3.92,437778,228,Joshua Clark,2639
22247,4.23,179066,11,Tim Knox,93
22248,3.72,7103,12670,Steve Martin,177998
22249,3.64,2456062,570,Tom Weiner,2356
22250,3.67,85767,44,Dave Sargent,293
22251,3.62,85766,32,Pat Sargent,212
22252,3.62,379226,39,Shirley Kennett,263
22253,3.89,82056,26,Kay Barnham,108
22254,3.81,6052785,382,Roger Wayne,1388
22255,4.25,5181752,6494,Dannika Dark,98723
22256,3.83,2739872,330,Nicole Poole,989
22257,3.64,4105737,468,Peter Berkrot,1658
22258,3.82,34893,6716,Amy  Stewart,41629
22259,4.27,2101628,798,Izumi Tsubaki,21285
22260,3.19,6567601,6,Balaraba Ramat Yakubu,47
22261,3.19,6567602,6,Aliyu Kamal,47
22262,3.00,13298423,1,Hkmt shbr,1
22263,4.13,6556689,32146,Christina Lauren,443998
22264,4.00,6604466,2,Ann Philipp,9
22265,3.18,6604464,2,mHmd `bd lrHmn lmr,11
22266,4.33,7828664,2,mhnd l`qwS,12
22267,4.40,11001201,2,Tybh `bdllh,10
22268,3.96,4656563,1,Evaldas Nekrasas,28
22269,4.01,215014,9,Teruhisa Kitahara,108
22270,3.79,4144103,136,Nihal Onol,1612
22271,4.00,824562,1,Donald R. Peterson,4
22272,3.88,14256000,7,Byron Brumbaugh,24
22273,3.08,372906,3,Ann Warren,24
22274,3.11,5640508,2,Joan Lilly,19
22275,3.76,2938554,2333,Will McIntosh,20127
22276,3.97,7327371,2009,Amity Cross,11256
22277,4.15,341972,56,Robert Desnos,580
22278,4.27,341976,14,William Kulik,157
22279,4.43,5690301,2,William Kulif,23
22280,4.16,6860531,16325,Bella Forrest,292226
22281,3.00,11001600,1,Hong Sun-Ho,1
22282,4.57,15721292,1046,Maria Harrison,3409
22283,4.17,1349910,73,Tom McLaughlin,605
22284,3.72,4056244,33,T.L. Clarke,100
22285,4.22,7211874,73,Carrie Cross,190
22286,3.94,1676417,5966,Jesmyn Ward,37805
22287,4.50,3182912,1,Devon Freeland,2
22288,4.50,3182913,1,Gina Contreras-Freeland,2
22289,3.67,6456291,20,Cassandra Massardi,117
22290,3.47,9827052,81,Silvarani,262
22291,3.00,2817656,1,Maurice Petherick,1
22292,4.35,6868983,579,Ty Patterson,3104
22293,3.96,527516,22,Gladys Knight,162
22294,5.00,13926618,1,Gen Boleyn,3
22295,2.99,3336053,16,Jean-Baptiste Hostache,83
22296,3.73,209873,323,Jason Henderson,4369
22297,3.44,7210224,2,Tony Salvagio,18
22298,3.57,115360,307,Gayle Brandeis,1569
22299,4.00,137095,1959,Donna Ball,18590
22300,3.97,3427496,257,Petr Kotrle,1455
22301,4.08,1899,6145,Howard Zinn,169074
22302,4.11,15229,215,Rebecca Stefoff,1491
22303,4.00,960657,3,Kit Fine,25
22304,4.43,378067,9,Swami Ramdas,51
22305,4.43,1212331,15,Tara Vanflower,104
22306,5.00,15081661,1,Tony Richmond,3
22307,3.88,160724,55,James R. Gaines,357
22308,4.54,6693353,254,Reign,3007
22309,4.44,1170779,203,Lashonda Devaughn,2004
22310,3.99,111333,55,John Harold Haynes,1248
22311,2.00,14300406,1,B.L.Chalmers- Hunt,1
22312,4.22,4484741,63,Azarel,460
22313,4.25,4015522,7,I.K. Inha,120
22314,4.23,6442739,7,Laine Jarventaus-Aav,82
22315,2.47,4965590,7,Colin Marks,19
22316,4.13,5828164,23,Teresa Blue,47
22317,4.09,2864575,304,Carleen Madigan,4190
22318,4.07,2750211,57,Robin Leigh Miller,313
22319,3.97,2371510,776,Alan Blair,11936
22320,3.62,6649063,27,Suzanne Chiew,159
22321,3.83,1399267,20,Ellen Mahoney,71
22322,3.63,2092937,121,Deborah Hazlett,473
22323,3.53,6466002,5,Carolyn Mallory,17
22324,4.04,8341816,8,Amei Zhao,48
22325,4.19,73310,761,Kay Thompson,25759
22326,2.89,528261,12,Julie Sinatra,103
22327,4.27,528262,10,Cindy L. Vitto,79
22328,2.79,3170917,3,Milena Magnani,19
22329,5.00,7190236,1,Keith P Griffler,2
22330,3.68,92959,21,Jurg Amann,131
22331,3.44,873024,65,Gerrit Bussink,421
22332,3.79,16267,93,Doris Betts,826
22333,4.54,17000429,6,lasha gvelesiani,13
22334,3.20,2051999,60,W.W. Rowe,85
22335,4.11,18362,290,Sholem Aleichem,2771
22336,3.39,4940848,6,Willy Brill,23
22337,4.11,27422,264,Norman G. Finkelstein,3131
22338,3.77,5398776,4,smH drys,22
22339,3.77,5398777,4,'ymn Hdd,22
22340,4.00,4461334,163,Gyorgy Lukacs,5588
22341,3.46,2887139,7,mHmd j`fr pwyndh,70
22342,3.84,7180226,232,Ella Col,1677
22343,3.96,14954351,743,M.L. Rio,2754
22344,4.03,690598,603,Anna Schmidt,3370
22345,4.12,3311349,157,Daniel Hannan,1234
22346,3.97,186976,175,Kenneth L. Gentry Jr.,1120
22347,3.71,4166962,20,Manjlara,82
22348,3.89,2884305,8911,Jessica Clare,107818
22349,3.77,4357882,232,Daniel Goldberg,1523
22350,3.77,2351651,227,Linus Larsson,1491
22351,3.82,7359623,143,Jennifer  Hawkins,893
22352,3.63,1100362,565,KyAnn Waters,3334
22353,3.43,6442791,2,Zdenka Hudakova,14
22354,4.00,3049286,1,Bin Jiang,2
22355,4.00,3238214,1,Xiaobai Yao,1
22356,4.06,31799,309,Juan Gimenez,5113
22357,4.16,5759506,14,Dain White,159
22358,3.39,256136,548,Lucy Gordon,5227
22359,3.96,3238215,4,Jaroslav Cechura,24
22360,3.81,156084,750,Carol Matas,10551
22361,4.01,15011737,16,Alan Wright,137
22362,2.00,2980537,1,Ed Hanfling,1
22363,3.54,6473406,17,Birgit Edlund,225
22364,3.46,4830516,20,Marten Edlund,326
22365,4.02,7020583,3402,Violet Duke,29303
22366,4.50,7784328,2,Vojislav Seselj,4
22367,3.70,14235866,1406,Vic James,4216
22368,3.86,7984704,12,David Hulett Wilson,35
22369,3.99,2947554,647,Alex T. Smith,2719
22370,4.86,6883811,2,Chris   Lynch,7
22371,4.86,6875096,2,Michelle Tackabery,7
22372,3.56,3464152,11,Scott Cleveland,79
22373,3.74,131375,324,Carter Dickson,3080
22374,3.58,546367,36,Clyde Ford,187
22375,3.00,6739966,1,Romolo Joseph Gaspari,1
22376,3.50,2980536,1,J. Christian Fox,2
22377,3.74,24259,109,Louise Spilsbury,392
22378,3.63,24258,80,Richard Spilsbury,276
22379,4.10,867,8456,Steven Pressfield,103001
22380,3.52,465506,511,Primula Bond,1734
22381,4.08,49000,505,Jean Shinoda Bolen,6374
22382,3.98,35345,2707,Michael Moss,21105
22383,3.91,411999,149,Robert H. Waterman Jr.,10370
22384,3.95,4479615,65,Paul  Harris,978
22385,3.00,1007027,3,Joseph L. Gilmore,23
22386,3.84,3206384,225,Tristan Gooley,1490
22387,3.91,5260005,1310,Nathan M. Farrugia,3940
22388,3.48,6645116,201,Riley Moreno,1980
22389,3.69,85481,146,Carol Carrick,767
22390,4.06,1186079,2756,Ardian Syaf,59791
22391,4.24,929950,50,Paddy Bouma,219
22392,4.22,1405152,10615,Peter V. Brett,227392
22393,3.74,1406490,9,Michael Sand,58
22394,3.29,8209030,62,Melissa Falcon Field,289
22395,4.75,15983740,2,Vitor. C,4
22396,3.50,8343961,2,F.N.  Scott,2
22397,4.16,9885,9679,Judith McNaught,251253
22398,3.56,1171517,119,Susan Tang,4323
22399,3.82,71185,1237,Jill Barnett,18403
22400,3.87,211728,224,Arnette Lamb,6645
22401,3.38,235726,62,Jonathan Margolis,413
22402,4.18,55811,18617,Mark Buckingham,454745
22403,4.45,13431344,229,Michael Dringenberg,2723
22404,4.35,38328,8823,P. Craig Russell,233090
22405,4.34,24604,4893,Colleen Doran,155234
22406,4.15,10365,37600,Dave McKean,658330
22407,4.04,2990603,13,Victoria Schade,141
22408,3.95,621534,3,Carolyn J. Radcliff,19
22409,4.00,2990604,1,Andrea Nicki,1
22410,3.83,1076002,5,Jane Grey,102
22411,4.13,2752081,265,Riane Eisler,3131
22412,3.74,8072673,87,Kara Swynn,163
22413,3.83,4098344,1,Diane Currie,6
22414,3.83,6069203,1,Currie Diane Currie,6
22415,3.86,4967440,21,Karen   Jones,113
22416,3.67,6862442,175,Olivier Truc,870
22417,3.76,688171,1894,Asma Nadia,26944
22418,4.05,483298,782,Helvy Tiana Rosa,12385
22419,3.81,1274600,143,Beby Haryanti Dewi,1689
22420,4.06,81784,1132,Tara Janzen,21248
22421,3.62,36411,157,Glenna McReynolds,2009
22422,3.00,14917081,1,Krystian Markiewicz,1
22423,3.00,14917082,1,Marta Szczocarz-Krysiak,1
22424,3.48,349832,106,Arthur Goldwag,817
22425,3.86,84857,65,Esteban Maroto,800
22426,3.85,88004,97,Ernie Chan,1396
22427,3.95,6537345,16,Barry Smith,43
22428,4.48,42156,1208,David Wenzel,161213
22429,3.91,44723,963,Carmine Infantino,11084
22430,4.11,20034,573,Donald F. Glut,16002
22431,4.16,9872561,13,Genevieve Mckay,93
22432,3.67,6247238,1,Beatriz Olivenza,3
22433,3.98,3247665,1908,Nathan Edmondson,25788
22434,3.93,6965063,708,Ian Herring,6048
22435,4.36,5199873,5,Kharalampos Theodorides,25
22436,3.99,9550,43467,Laurell K. Hamilton,1470306
22437,4.02,7268023,4,Hodasz Eszter,86
22438,4.16,4741246,168,Nguyen Ngoc Thuan,1406
22439,3.52,6154748,18,Susan Tsui,40
22440,3.72,14358176,6,Nathasha Perets,50
22441,4.43,4152559,37,Asli Takanay,315
22442,3.97,4372984,969,Michael Hjorth,11452
22443,3.97,4372985,856,Hans Rosenfeldt,10489
22444,3.58,7024938,21,Anurag Bhatt,69
22445,3.75,4786551,1035,Danielle Monsch,7345
22446,3.41,285638,81,Malcolm Gaskill,524
22447,3.76,30860,2294,John Burdett,20742
22448,3.74,3521196,20,fylyks jkbswn,166
22449,4.16,78754,1815,Gary Keller,22479
22450,3.98,3487,27373,Aldous Huxley,1321261
22451,4.25,207905,519,Louis Zamperini,3990
22452,4.13,123497,666,David Rensin,5418
22453,3.85,10146581,3,Regiane Winarsky,39
22454,3.75,110829,90,Michael W. Cuneo,774
22455,4.67,6918878,1,Marie A. Abate,3
22456,4.50,7040638,1,Matthew L. Blommel,2
22457,3.81,18741,5887,Max Barry,50355
22458,4.50,16694459,1,Jhelum Anikhindi,2
22459,4.36,1441847,1437,Kate O'Hearn,17812
22460,3.59,4611343,13,Joy Chan,61
22461,3.93,4611344,1,Robert O'Hearn,28
22462,3.58,43223,699,Stella Duffy,15082
22463,3.59,4165279,91,Fabio Zucchella,602
22464,4.35,14765007,960,Robert Sabuda,30943
22465,4.34,2851889,1728,Marquesate,11238
22466,4.42,3183127,1405,Vashtan,9229
22467,3.86,39087,334,Miguel Angel Asturias,4259
22468,3.61,4757071,386,Chris  Evans,3856
22469,3.50,15253494,2,y'rm nhby,4
22470,4.19,9497489,29,Corrissa James,89
22471,3.84,4911377,1034,Ella Jade,6845
22472,3.88,4769122,21,U.S. Army Center of Military History,83
22473,4.17,5827280,193,J. Tullos Hennig,760
22474,3.08,84288,86,spydh shmlw,1405
22475,3.62,76263,41,Serena Nanda,653
22476,4.24,7072874,81,L.J. Scar,258
22477,3.69,43726,63,Simon Quellen Field,559
22478,3.61,2134036,11,Evelyne Gauthier,92
22479,3.85,8105,1093,Kate Douglas Wiggin,33152
22480,4.19,4118344,36,Alexander L. Lacson,263
22481,3.90,271903,87,Kathy Brandt,604
22482,3.00,1511442,1,Bruno Schlegelberger,1
22483,3.00,8182546,1,Peter T. Hansen,1
22484,3.50,6734708,3,"Autores, Varios",6
22485,3.00,8381159,1,Jorg Luzius,3
22486,3.53,15298,986,Stella Cameron,9531
22487,3.92,7912840,21,Katharine  Sadler,64
22488,3.45,100202,99,Maralde Meyer-Minnemann,1717
22489,4.28,73785,40,Edwin Morgan,485
22490,3.82,5624995,27,Sevgi Tamguc,255
22491,4.12,1928784,81,Edward G. Talbot,1088
22492,3.81,20514,757,Lisa Campbell Ernst,3869
22493,4.42,628472,41,P.G. Du Plessis,442
22494,3.98,609301,1669,Margot Apple,28452
22495,4.18,112163,285,Jody Wheeler,5134
22496,3.97,674079,7727,Cliff Chiang,90734
22497,4.05,705826,7683,Matt Wilson,74277
22498,3.58,7192419,374,Jacqueline Garlick,1161
22499,4.22,665137,1035,Franca Fritz,10222
22500,4.22,665138,1055,Heinrich Koop,10253
22501,4.01,95232,170,Alan S. Blinder,1443
22502,4.05,14485,122,Hiroshi Takahashi,2252
22503,4.22,1579882,76,Irenaeus of Lyons,1012
22504,5.00,14274238,1,Joseph P Smith,1
22505,3.81,7521799,25,Francis Yamoah,59
22506,3.52,6892310,232,Felicity Brandon,2104
22507,3.00,3294561,16,Lars Rambe,129
22508,4.00,6030044,3,Chance Hansen,3
22509,3.49,1241709,12,Sandra Lorenzano,65
22510,3.95,7182548,201,Edmundo Barreiros,2392
22511,3.86,126530,687,Samantha Berger,4203
22512,3.89,528333,900,John Manders,5270
22513,4.10,3421227,2382,Lena Valenti,23487
22514,3.80,13604518,298,Maggie Dallen,1169
22515,3.79,6358,646,Jon Halliday,7599
22516,3.84,2964057,543,Aubrie Dionne,1347
22517,4.17,8024842,371,T.J. West,879
22518,3.79,15515572,18,Jave Galt-Miller,77
22519,3.83,15515573,16,Wayne A. Brown,72
22520,3.83,7804708,2,Eric Shira,6
22521,5.00,5406527,1,Fernado de Macedo,1
22522,3.30,7245298,6,Barry              Smith,27
22523,3.97,14093515,306,Adele Clee,3158
22524,4.48,5787780,33,David Thomas Roberts,102
22525,4.00,16275332,1,Kelly Klaas,1
22526,3.95,132685,948,Roy F. Baumeister,15053
22527,3.52,5762653,93,Ruben Martin Giraldez,416
22528,3.67,4411863,1,Michael Viener,3
22529,3.84,3241692,1152,Allie Larkin,6866
22530,3.30,72935,43,Penelope Evans,350
22531,3.50,42294,201,Lynn Picknett,2647
22532,3.52,42295,138,Clive Prince,2102
22533,3.61,2663983,3061,nbyl frwq,130184
22534,3.77,47687,2606,Barbara Vine,30252
22535,3.99,5639389,11,Brett A. Burner,78
22536,4.18,940696,23,Bud Rogers,256
22537,3.96,62812,66,Allen Klein,493
22538,4.35,6870052,51,Teena Raffa-Mulligan,142
22539,4.80,15936970,5,Steeven Labeau,5
22540,4.15,34227,10411,Beverly  Lewis,182748
22541,4.20,689512,1627,John D. Fitzgerald,35553
22542,4.48,1335719,78,Ken Preston,142
22543,3.61,5216749,2,Edyta Sicinska-Galuszkowa,66
22544,4.20,95882,41,Glenn H. Mullin,348
22545,4.38,3972942,8,Valerie Shepherd,21
22546,3.76,1691206,5397,Stacey Jay,37767
22547,3.50,7359021,2,Francesco Gavatorta,8
22548,3.60,7359022,2,Alberto Maestri,10
22549,3.94,606271,20,Sean Boyne,301
22550,3.36,3346858,48,Mia Skaringer,693
22551,3.08,5757663,8,Uiliam Pol I'ng,85
22552,3.52,6581811,13,Valentina Atanasova-Arnaudova,124
22553,3.06,15284594,8,Angelin  Michev,79
22554,3.23,5175738,91,Emmy Abrahamson,765
22555,3.81,26293,2128,Ross King,57193
22556,4.06,437781,596,Laurel Oke Logan,3868
22557,3.45,4675197,396,Lidia Alvarez Grifoll,3235
